id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,0.0,0.0,0.0,0.019999999552965164,0.10500000417232513,0.23499999940395355,0.41499999165534973,0.625,1.2549999952316284
0.csv_Day7_0h30m,0.0,0.0,0.0,0.07500000298023224,0.17000000178813934,0.36000001430511475,0.6899999976158142,1.1349999904632568,2.3299999237060547
0.csv_Day7_1h00m,0.0,0.0,0.019999999552965164,0.08500000089406967,0.20499999821186066,0.4049999713897705,0.8650000095367432,1.5499999523162842,3.299999952316284
0.csv_Day7_1h30m,0.0,0.0,0.02499999850988388,0.11499999463558197,0.2150000035762787,0.4599999785423279,0.9750000238418579,1.8899999856948853,4.005000114440918
0.csv_Day7_2h00m,0.0,0.0,0.02499999850988388,0.11999999731779099,0.23999999463558197,0.49000000953674316,1.059999942779541,2.0749998092651367,4.5
0.csv_Day7_2h30m,0.0,0.0,0.05999999865889549,0.15000000596046448,0.2199999988079071,0.5099999904632568,1.1399999856948853,2.2200000286102295,4.965000152587891
0.csv_Day7_3h00m,0.0,0.029999999329447746,0.07000000029802322,0.14000000059604645,0.2150000035762787,0.4950000047683716,1.149999976158142,2.299999952316284,5.224999904632568
0.csv_Day7_3h30m,0.0,0.05000000074505806,0.0949999988079071,0.14000000059604645,0.22499999403953552,0.4950000047683716,1.1100000143051147,2.190000057220459,5.135000228881836
0.csv_Day7_4h00m,0.0,0.05000000074505806,0.07000000029802322,0.13499999046325684,0.20000000298023224,0.4350000023841858,1.024999976158142,2.065000057220459,5.015000343322754
0.csv_Day7_4h30m,0.0,0.029999999329447746,0.07999999821186066,0.12999999523162842,0.17500001192092896,0.42000001668930054,0.9850000143051147,1.9900000095367432,4.880000114440918
0.csv_Day7_5h00m,0.0,0.009999999776482582,0.03999999910593033,0.08500000089406967,0.12000000476837158,0.3349999785423279,0.9049999713897705,1.9049999713897705,4.800000190734863
0.csv_Day7_5h30m,0.0,0.014999999664723873,0.03999999910593033,0.07999999821186066,0.0949999988079071,0.28999999165534973,0.8199999928474426,1.9299999475479126,4.925000190734863
0.csv_Day7_6h00m,0.0,0.0,0.0,0.02499999850988388,0.07500000298023224,0.3100000023841858,0.8399999737739563,2.0149998664855957,5.25
0.csv_Day7_6h30m,0.0,0.0,0.0,0.07000000029802322,0.1850000023841858,0.4950000047683716,1.0850000381469727,2.4100000858306885,6.010000228881836
0.csv_Day7_7h00m,0.0,0.09000000357627869,0.20999999344348907,0.3999999761581421,0.6499999761581421,0.9850000143051147,1.7450000047683716,3.3449997901916504,7.244999885559082
0.csv_Day7_7h30m,0.18000000715255737,0.4650000035762787,0.7649999856948853,1.1449999809265137,1.6100000143051147,2.1399998664855957,3.065000057220459,4.934999942779541,9.145000457763672
0.csv_Day7_8h00m,0.7400000095367432,1.309999942779541,1.909999966621399,2.6399998664855957,3.3400001525878906,4.050000190734863,5.180000305175781,7.360000133514404,11.904999732971191
0.csv_Day7_8h30m,1.0800000429153442,2.2049999237060547,3.369999885559082,4.670000076293945,5.679999828338623,6.619999885559082,7.974999904632568,10.329999923706055,15.180000305175781
0.csv_Day7_9h00m,1.9600000381469727,3.549999952316284,5.300000190734863,7.265000343322754,8.684999465942383,9.824999809265137,11.329999923706055,13.815000534057617,18.71500015258789
0.csv_Day7_9h30m,3.114999771118164,5.204999923706055,7.434999942779541,10.149999618530273,12.164999961853027,13.529999732971191,15.210000038146973,17.645000457763672,22.329999923706055
0.csv_Day7_10h00m,4.055000305175781,7.194999694824219,10.59000015258789,13.879999160766602,16.204999923706055,17.684999465942383,19.255001068115234,21.634998321533203,25.93000030517578
0.csv_Day7_10h30m,4.849999904632568,8.760000228881836,12.639999389648438,16.559999465942383,19.240001678466797,20.899999618530273,22.420000076293945,24.834999084472656,28.939998626708984
0.csv_Day7_11h00m,4.440000057220459,8.345000267028809,12.550000190734863,16.665000915527344,19.700000762939453,21.760000228881836,23.584999084472656,26.560001373291016,31.060001373291016
0.csv_Day7_11h30m,4.385000228881836,7.934999942779541,11.734999656677246,15.619999885559082,18.979999542236328,21.329999923706055,23.520000457763672,26.979999542236328,32.47999954223633
0.csv_Day7_12h00m,4.519999980926514,7.864999771118164,11.475000381469727,15.234999656677246,18.31999969482422,20.764999389648438,23.1299991607666,27.059999465942383,32.94499969482422
0.csv_Day7_12h30m,4.005000114440918,7.570000171661377,11.484999656677246,15.454999923706055,18.274999618530273,20.529998779296875,22.729999542236328,26.479999542236328,32.58000183105469
0.csv_Day7_13h00m,3.5949997901916504,6.954999923706055,10.744999885559082,14.475000381469727,17.28499984741211,19.46500015258789,21.625,25.325000762939453,31.645000457763672
0.csv_Day7_13h30m,3.4700000286102295,6.28000020980835,9.344999313354492,12.764999389648438,15.555000305175781,17.814998626708984,20.190000534057617,23.920000076293945,30.380001068115234
0.csv_Day7_14h00m,3.4000000953674316,5.940000057220459,8.994999885559082,12.145000457763672,14.625,16.739999771118164,18.81999969482422,22.389999389648438,28.244998931884766
0.csv_Day7_14h30m,3.190000057220459,5.835000038146973,8.885000228881836,11.930000305175781,14.09000015258789,15.815000534057617,17.46500015258789,20.420000076293945,25.649999618530273
0.csv_Day7_15h00m,2.7950000762939453,5.369999885559082,8.050000190734863,10.78499984741211,12.739999771118164,14.15999984741211,15.610000610351562,18.219999313354492,22.94499969482422
0.csv_Day7_15h30m,1.9299999475479126,4.0,5.989999771118164,8.125,9.864999771118164,11.280000686645508,12.649999618530273,15.319999694824219,20.104999542236328
0.csv_Day7_16h00m,0.8799999952316284,2.130000114440918,3.559999942779541,4.944999694824219,6.345000267028809,7.715000152587891,9.09000015258789,12.010000228881836,17.025001525878906
0.csv_Day7_16h30m,0.3100000023841858,0.8100000023841858,1.5449999570846558,2.315000057220459,3.259999990463257,4.400000095367432,5.755000114440918,8.684999465942383,13.880000114440918
