id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h30m,0.0,0.0,0.0,0.0,0.0,1.2599999904632568,0.38999998569488525,2.4000000953674316,5.71999979019165
0.csv_Day7_8h00m,0.0,1.7999999523162842,3.2100000381469727,3.3499999046325684,0.0,8.59000015258789,11.020000457763672,15.5,24.579999923706055
0.csv_Day7_8h30m,0.0,4.440000057220459,6.019999980926514,5.239999771118164,0.0,8.529999732971191,14.09000015258789,18.799999237060547,27.860000610351562
0.csv_Day7_9h00m,0.0,18.43000030517578,21.239999771118164,21.139999389648438,0.0,19.239999771118164,23.899999618530273,28.209999084472656,36.27000045776367
0.csv_Day7_9h30m,0.0,23.040000915527344,24.760000228881836,23.889999389648438,0.0,22.399999618530273,25.989999771118164,29.56999969482422,36.11000061035156
0.csv_Day7_10h00m,0.0,30.56999969482422,32.540000915527344,31.420000076293945,0.0,34.06999969482422,33.439998626708984,34.5,37.939998626708984
0.csv_Day7_10h30m,0.0,33.779998779296875,36.83000183105469,33.290000915527344,0.0,35.58000183105469,35.459999084472656,36.189998626708984,38.04999923706055
0.csv_Day7_11h00m,0.0,34.029998779296875,36.43000030517578,34.59000015258789,0.0,40.689998626708984,40.779998779296875,41.779998779296875,44.91999816894531
0.csv_Day7_11h30m,0.0,29.40999984741211,31.8799991607666,32.720001220703125,0.0,37.40999984741211,36.369998931884766,37.38999938964844,41.75
0.csv_Day7_12h00m,0.0,25.889999389648438,28.540000915527344,31.780000686645508,0.0,35.7599983215332,35.790000915527344,36.43000030517578,40.56999969482422
0.csv_Day7_12h30m,0.0,26.670000076293945,31.520000457763672,32.25,0.0,36.689998626708984,38.13999938964844,38.38999938964844,42.04999923706055
0.csv_Day7_13h00m,0.0,21.059999465942383,24.420000076293945,28.610000610351562,0.0,33.81999969482422,34.709999084472656,35.380001068115234,39.41999816894531
